Performance Statistics   2018-06-14 17:59:00 - 2018-06-14 18:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
QueryParser.hasIsNullCondition(..)                       3,9           0          21         6,8           8
QueryParser.isCollectionSecondaryEntitySelect()          0,0           0           0         0,0           6
QueryTransformer.addEntityInGroupBy(..)                  0,0           0           0         0,0           6
QueryTransformer.addFirstSelectionSource(..)             0,0           0           0         0,0           6
QueryTransformer.addWhereAsIs(..)                        0,2           0           1         0,4           6
QueryTransformer.getResult()                             0,3           0           2         0,7           6
QueryTransformer.replaceWithSelectEntityVariable(..)         0,3           0           2         0,7           6
SearchFolders                                           22,0          22          22         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           5
ViewRepository.init.ViewRepositoryClientImpl            30,0          30          30         0,0           1
ViewRepository.init.ViewRepositoryImpl                  90,0          90          90         0,0           1

Performance Statistics   2018-06-14 18:36:00 - 2018-06-14 18:37:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
Messages.searchClasspath                                 0,0           0           0         0,0          18
Messages.searchFiles                                     0,0           0           0         0,0          18
PersistenceSecurity.applyConstraints(..)                 1,2           0           3         1,0           5
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,0           0           0         0,0           8
QueryParser.getEntityName()                              0,0           0           0         0,0          14
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           9
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           9
QueryParser.getParamNames()                              0,0           0           0         0,0          14
QueryParser.hasIsNullCondition(..)                       0,1           0           1         0,3          16
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           8

Performance Statistics   2018-06-14 18:37:00 - 2018-06-14 18:38:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,0           0           0         0,0           2
MenuItem.skillguard$Employee.browse                    210,0         210         210         0,0           1
Messages.searchClasspath                                 0,1           0           2         0,4         124
Messages.searchFiles                                     0,0           0           0         0,0         124
PersistenceSecurity.applyConstraints(..)                 0,9           0           1         0,3           9
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,0           0           0         0,0          12
QueryParser.getEntityName()                              0,0           0           0         0,0          20
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          11
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          11
QueryParser.getParamNames()                              0,0           0           0         0,0          20
QueryParser.hasIsNullCondition(..)                       0,0           0           0         0,0          14
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          11

Performance Statistics   2018-06-14 18:38:00 - 2018-06-14 18:39:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:39:00 - 2018-06-14 18:40:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:40:00 - 2018-06-14 18:41:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                               7,0           7           7         0,0           1
LoadClass                                                0,3           0           1         0,4           4
MenuItem.skillguard$Jobfunction.browse                1376,0        1376        1376         0,0           1
Messages.searchClasspath                                 0,0           0           0         0,0          64
Messages.searchFiles                                     0,0           0           0         0,0          64
PersistenceSecurity.applyConstraints(..)                 1,1           1           2         0,3           8
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
QueryParser.getEntityAlias()                             0,2           0           2         0,5          16
QueryParser.getEntityName()                              0,1           0           1         0,3          26
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          18
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          18
QueryParser.getParamNames()                              0,0           0           1         0,2          26
QueryParser.hasIsNullCondition(..)                       0,5           0           3         1,0           8
SearchFolders                                           10,0          10          10         0,0           1
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           9

Performance Statistics   2018-06-14 18:41:00 - 2018-06-14 18:42:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:42:00 - 2018-06-14 18:43:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count

Performance Statistics   2018-06-14 18:43:00 - 2018-06-14 18:44:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                               3,5           3           4         0,5           2
LoadClass                                               94,6           0        1796       401,0          19
MenuItem.skillguard$Jobfunction.browse                1870,0        1870        1870         0,0           1
Messages.searchClasspath                                 0,1           0           1         0,2         127
Messages.searchFiles                                     0,0           0           0         0,0         127
PersistenceSecurity.applyConstraints(..)                 1,3           0           4         1,0          11
PersistenceSecurity.checkSecurityToken(..)               0,0           0           0         0,0           1
